"No.","Time","Source","Destination","Protocol","Length","Stream index","Info"
"651","156.946316432","192.168.225.1","192.168.225.121","DNS","102","","Standard query response 0xd053 A docs.google.com A 216.58.203.14 OPT"
"652","156.946316911","192.168.225.1","192.168.225.121","DNS","114","","Standard query response 0xff61 AAAA docs.google.com AAAA 2404:6800:4009:81d::200e OPT"
"653","156.948696702","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1392","","Initial, DCID=052ae2d9ff6758ee"
"654","157.084611282","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=052ae2d9ff6758ee"
"655","157.100533279","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=052ae2d9ff6758ee"
"656","157.100909746","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","291","","Handshake, SCID=052ae2d9ff6758ee"
"657","157.101368755","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","125","","Protected Payload (KP0)"
"658","157.104043580","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1392","","Handshake, DCID=052ae2d9ff6758ee"
"659","157.109217186","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","135","","Handshake, DCID=052ae2d9ff6758ee"
"660","157.109707010","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","134","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"661","157.110718461","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1388","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"662","157.110781735","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1388","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"663","157.110815935","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1392","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"664","157.110843254","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1392","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"665","157.110871866","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1392","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"666","157.110897534","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","1370","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"667","157.200306464","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Protected Payload (KP0)"
"668","157.200708414","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"669","157.200817716","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","95","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"670","157.203464037","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"671","157.210865771","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"672","157.219026320","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"673","157.229562068","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","95","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"674","157.541033926","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","9","50454  >  443 [FIN, ACK] Seq=3312 Ack=2495 Win=64128 Len=0 TSval=2932506900 TSecr=3400320290"
"675","157.615442998","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","800","","Protected Payload (KP0)"
"676","157.615793255","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"677","157.616072301","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","97","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"678","157.641602837","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:81d::200e","QUIC","95","","Protected Payload (KP0), DCID=052ae2d9ff6758ee"
"679","157.666311044","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","9","443  >  50454 [FIN, ACK] Seq=2495 Ack=3313 Win=75008 Len=0 TSval=3400330190 TSecr=2932506900"
"680","157.666358020","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","9","50454  >  443 [ACK] Seq=3313 Ack=2496 Win=64128 Len=0 TSval=2932507025 TSecr=3400330190"
"681","157.705042131","2404:6800:4009:81d::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"682","157.856715565","192.168.225.121","140.82.113.26","TCP","66","3","[TCP Keep-Alive] 55264  >  443 [ACK] Seq=61 Ack=53 Win=501 Len=0 TSval=1048498352 TSecr=2072839735"
"683","158.461384611","140.82.113.26","192.168.225.121","TCP","66","3","[TCP Keep-Alive ACK] 443  >  55264 [ACK] Seq=53 Ack=62 Win=68 Len=0 TSval=2072885519 TSecr=1048452544"
"684","158.666070337","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"685","158.692166291","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"686","162.760728168","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"687","162.761147955","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"688","164.700404940","192.168.225.121","91.108.56.164","TCP","155","0","36680  >  443 [PSH, ACK] Seq=663 Ack=656 Win=665 Len=89 TSval=1302762374 TSecr=1166454461"
"689","164.910769080","91.108.56.164","192.168.225.121","TCP","66","0","443  >  36680 [ACK] Seq=656 Ack=752 Win=32458 Len=0 TSval=1166475465 TSecr=1302762374"
"690","164.910769516","91.108.56.164","192.168.225.121","SSL","155","0","Continuation Data"
"691","164.910828259","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=752 Ack=745 Win=665 Len=0 TSval=1302762585 TSecr=1166475466"
"692","167.060356105","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"693","167.086574955","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"694","167.160025477","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"695","167.160409146","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","96","","48971  >  443 Len=34"
"696","169.923062967","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"697","169.923096508","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"698","172.236713484","140.82.113.26","192.168.225.121","TLSv1.2","92","3","Application Data"
"699","172.237070073","192.168.225.121","140.82.113.26","TLSv1.2","96","3","Application Data"
"700","172.792772131","140.82.113.26","192.168.225.121","TLSv1.2","92","3","[TCP Spurious Retransmission] , Application Data"
"701","172.792821128","192.168.225.121","140.82.113.26","TCP","78","3","[TCP Dup ACK 699#1] 55264  >  443 [ACK] Seq=92 Ack=79 Win=501 Len=0 TSval=1048513288 TSecr=2072899855 SLE=53 SRE=79"
"702","172.792773099","140.82.113.26","192.168.225.121","TCP","66","3","443  >  55264 [ACK] Seq=79 Ack=92 Win=68 Len=0 TSval=2072899933 TSecr=1048512732"
"703","173.667300796","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"704","174.008537515","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"705","174.012580519","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"706","174.160757549","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","89","","443  >  52968 Len=27"
"707","174.635136662","35.174.127.31","192.168.225.121","TLSv1.2","98","2","Application Data"
"708","174.635202500","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=1305 Ack=1204 Win=501 Len=0 TSval=1129450831 TSecr=451431325"
"709","175.703641458","192.168.225.121","35.174.127.31","TLSv1.2","220","2","Application Data"
"710","176.273048791","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=1204 Ack=1459 Win=739 Len=0 TSval=451432987 TSecr=1129451900"
"711","176.681055041","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.135? Tell 192.168.225.1"
"712","176.681055381","192.168.225.135","224.0.0.251","IGMPv2","46","","Membership Report group 224.0.0.251"
"713","176.684705598","192.168.225.135","224.0.0.251","MDNS","130","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT"
"714","176.684706060","fe80::1c10:6edb:f38f:55ba","ff02::fb","MDNS","150","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT"
"715","177.090583689","fe80::1c10:6edb:f38f:55ba","ff02::fb","ICMPv6","86","","Multicast Listener Done"
"716","177.090583973","fe80::6cdf:24ff:feae:bf7","ff02::1","ICMPv6","86","","Multicast Listener Query"
"717","177.091698310","fe80::1c10:6edb:f38f:55ba","ff02::fb","ICMPv6","86","","Multicast Listener Report"
"718","177.705309211","192.168.225.135","224.0.0.251","MDNS","130","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"719","177.705309507","fe80::1c10:6edb:f38f:55ba","ff02::fb","MDNS","150","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"720","177.761410055","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"721","177.928329341","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bc","TCP","86","4","[TCP Dup ACK 156#3] 39404  >  5228 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2009380184 TSecr=4218807508"
"722","177.971358516","fe80::1c10:6edb:f38f:55ba","ff02::fb","ICMPv6","86","","Multicast Listener Report"
"723","177.988738027","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"724","178.319290519","2404:6800:4003:c04::bc","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","4","[TCP Dup ACK 157#3] [TCP ACKed unseen segment] 5228  >  39404 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4218852718 TSecr=2009058723"
"725","179.136544742","fe80::6cdf:24ff:feae:bf7","ff02::1","ICMPv6","86","","Multicast Listener Query"
"726","180.252570737","fe80::4c2c:be6b:7951:be66","ff02::1:ff80:4c4b","ICMPv6","86","","Multicast Listener Report"
"727","180.366350160","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"728","180.366431241","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"729","181.660341817","fe80::4c2c:be6b:7951:be66","ff02::1:ff34:4c65","ICMPv6","86","","Multicast Listener Report"
"730","182.061626214","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"731","182.414922127","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"732","185.756337393","fe80::4c2c:be6b:7951:be66","ff02::1:ff51:be66","ICMPv6","86","","Multicast Listener Report"
"733","185.756403804","fe80::4c2c:be6b:7951:be66","ff02::fb","ICMPv6","86","","Multicast Listener Report"
"734","185.775647131","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"735","185.801593295","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"736","186.509655604","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"737","186.509656136","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"738","186.517942476","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","448","","52968  >  443 Len=386"
"739","186.643280583","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"740","186.643617686","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","96","","52968  >  443 Len=34"
"741","186.678936363","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","92","","443  >  52968 Len=30"
"742","186.678936779","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","426","","443  >  52968 Len=364"
"743","186.678936904","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  52968 Len=47"
"744","186.679402201","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","96","","52968  >  443 Len=34"
"745","186.679756779","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","101","","52968  >  443 Len=39"
"746","186.679898885","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","96","","52968  >  443 Len=34"
"747","186.978731867","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"748","190.396854276","fe80::6cdf:24ff:feae:bf7","ff02::1:ff51:be66","ICMPv6","86","","Neighbor Solicitation for fe80::4c2c:be6b:7951:be66 from 6e:df:24:b1:0e:fa"
"749","190.396932374","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement fe80::4c2c:be6b:7951:be66 (sol, ovr) is at 20:16:b9:48:0b:f7"
"750","191.218555231","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"751","191.244757744","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"752","195.484646160","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Solicitation for fe80::6cdf:24ff:feae:bf7 from 20:16:b9:48:0b:f7"
"753","195.492810725","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","78","","Neighbor Advertisement fe80::6cdf:24ff:feae:bf7 (rtr, sol)"
"754","196.948097866","0.0.0.0","224.0.0.1","IGMPv2","46","","Membership Query, general"
"755","196.956611582","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"756","197.011643314","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"757","197.011643730","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"758","197.025098940","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","470","","48971  >  443 Len=408"
"759","197.164412975","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","91","","443  >  48971 Len=29"
"760","197.190249278","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"761","197.631023011","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","427","","443  >  48971 Len=365"
"762","197.631023637","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  48971 Len=47"
"763","197.631569484","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","98","","48971  >  443 Len=36"
"764","197.657502475","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"765","197.958261934","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"766","197.962879576","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"767","198.959298002","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"768","199.960659677","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"769","201.510680777","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"770","201.705872706","192.168.225.121","192.168.225.1","DNS","100","","Standard query 0x9143 A connectivity-check.ubuntu.com OPT"
"771","201.709578236","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"772","201.776327555","192.168.225.1","192.168.225.121","DNS","132","","Standard query response 0x9143 A connectivity-check.ubuntu.com A 35.224.99.156 A 35.222.85.5 OPT"
"773","201.778188578","192.168.225.121","35.222.85.5","TCP","74","10","51368  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2164758919 TSecr=0 WS=128"
"774","202.140303172","fe80::4c2c:be6b:7951:be66","fe80::155c:ead8:f61c:38ce","ICMPv6","86","","Neighbor Solicitation for fe80::155c:ead8:f61c:38ce from 20:16:b9:48:0b:f7"
"775","202.194557952","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","174","","Redirect"
"776","202.194558624","fe80::155c:ead8:f61c:38ce","fe80::4c2c:be6b:7951:be66","ICMPv6","86","","Neighbor Advertisement fe80::155c:ead8:f61c:38ce (rtr, sol, ovr) is at 6e:df:24:b1:0e:fa"
"777","202.780557138","192.168.225.121","35.222.85.5","TCP","74","10","[TCP Retransmission] 51368  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2164759922 TSecr=0 WS=128"
"778","204.114194341","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"779","204.114236357","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"780","204.796327541","192.168.225.121","35.222.85.5","TCP","74","10","[TCP Retransmission] 51368  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2164761937 TSecr=0 WS=128"
"781","205.405078115","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","134","","Destination Unreachable (Address unreachable)"
"782","206.219279195","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"783","206.608589606","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"784","206.633497301","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"785","206.752294023","192.168.225.121","224.0.0.251","IGMPv2","46","","Membership Report group 224.0.0.251"
"786","206.928857220","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","89","","443  >  40628 Len=27"
"787","209.052319859","192.168.225.121","35.222.85.5","TCP","74","10","[TCP Retransmission] 51368  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2164766193 TSecr=0 WS=128"
"788","209.700346635","192.168.225.121","91.108.56.164","SSL","155","0","Continuation Data"
"789","209.820300032","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","Who has 192.168.225.1? Tell 192.168.225.121"
"790","209.826028627","6e:df:24:b1:0e:fa","20:16:b9:48:0b:f7","ARP","42","","192.168.225.1 is at 6e:df:24:b1:0e:fa"
"791","209.875704183","91.108.56.164","192.168.225.121","TCP","66","0","443  >  36680 [ACK] Seq=745 Ack=841 Win=32458 Len=0 TSval=1166520501 TSecr=1302807374"
"792","209.875704573","91.108.56.164","192.168.225.121","SSL","155","0","Continuation Data"
"793","209.875762711","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=841 Ack=834 Win=665 Len=0 TSval=1302807550 TSecr=1166520501"
"794","210.870332251","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.135? Tell 192.168.225.1"
"795","212.013485866","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"796","212.306737379","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"797","213.330609430","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  52968 Len=47"
"798","213.356460344","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"799","213.535412603","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"800","213.561423230","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"801","214.700112758","192.168.225.121","35.174.127.31","TLSv1.2","398","2","Application Data"
"802","215.170229359","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
